STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,Poultry,2099A1B45,2099A245,2099B145,2099B245,2099A1B85,2099A285,2099B185,2099B285
35,53,New Mexico,Socorro,-106.9302471,34.00716717,55,-12.57516697,-12.61307626,-12.59972561,-12.56623076,-12.98576721,-13.02642969,-12.9876006,-12.9510171
35,55,New Mexico,Taos,-105.630969,36.5782944,83,-1.783072079,-1.733627637,-1.910156531,-1.828089763,-2.859254261,-2.797011795,-3.064797385,-3.045604917
35,57,New Mexico,Torrance,-105.8508139,34.64045995,80,5.016125584,5.035195151,4.951215219,4.851828697,4.709559388,4.714959852,4.649079387,4.529992642
35,59,New Mexico,Union,-103.4710018,36.48159945,13,-0.098849369,-0.053204057,-0.198865112,-0.505376864,0.010639872,0.07703904,-0.289237519,-0.518202717
35,61,New Mexico,Valencia,-106.809012,34.71548388,176,-5.432450746,-5.66924805,-5.044494108,-6.880927964,-7.065720639,-7.347625365,-7.020906983,-8.49488158
36,1,New York,Albany,-73.9735552,42.60017791,117,1.375739169,2.051596665,1.157977468,0.620620575,-0.066233501,0.34475142,-0.041050961,-0.171285213
36,3,New York,Allegany,-78.02759062,42.25742237,149,-4.734618029,-3.625973583,-5.061598549,-6.569020178,-6.556369438,-4.800073788,-6.521553869,-7.886576057
36,5,New York,Bronx,-73.86716384,40.85006445,1,-5.165852314,-4.992619803,-5.358953858,-5.358953858,-6.186372876,-6.184214089,-6.563954795,-6.563954795
36,7,New York,Broome,-75.81955617,42.16024741,95,-3.626393601,-3.228618575,-4.941098913,-5.377858597,-4.759842986,-4.66207183,-6.002842355,-6.240351611
36,9,New York,Cattaraugus,-78.67882792,42.24861184,159,0.594651155,1.71216432,0.390336341,-0.22932351,-1.385264266,-0.027191092,-1.20972711,-1.535425309
36,11,New York,Cayuga,-76.5545045,42.91749275,107,-2.806419458,0.106420077,-3.072773702,-3.065868483,-4.019169075,-1.373321361,-4.303471598,-4.319124929
36,13,New York,Chautauqua,-79.36632862,42.22811869,204,-0.105194531,2.28021833,-0.918001387,-1.033423308,-1.408525834,0.814154492,-2.234064035,-2.443235081
36,15,New York,Chemung,-76.76003701,42.14126074,55,2.392900352,3.033635087,1.459741304,0.128387287,0.68303362,0.813918087,-0.395000537,-1.264937272
36,17,New York,Chenango,-75.6115904,42.49350211,119,-5.53579377,-4.780174817,-5.654262723,-6.145206964,-6.781873678,-6.19503994,-6.781268454,-7.00165688
36,19,New York,Clinton,-73.67816494,44.74618308,139,-1.068871939,0.337292076,-1.336168902,-1.281193981,-2.276148868,-0.972815693,-2.252283944,-2.102852907
36,21,New York,Columbia,-73.63179703,42.25008163,105,2.541050595,3.729117044,1.854180585,1.707973376,1.190238646,2.147567423,0.894155875,1.098148955
36,23,New York,Cortland,-76.07027674,42.59501312,73,-2.567163792,-2.040187469,-2.742460557,-3.283382355,-4.001243101,-3.742697235,-4.048625616,-4.254063474
36,25,New York,Delaware,-74.96646971,42.19806962,138,4.475476717,5.38229045,4.324603514,4.000705597,3.408007233,4.148149335,3.230079134,3.100541547
36,27,New York,Dutchess,-73.74285371,41.7651633,166,-0.502088706,0.287938737,-1.809450711,-2.163728517,-1.653013812,-1.361688264,-2.712617216,-3.230930126
36,29,New York,Erie,-78.73227971,42.7639446,180,-5.753263118,-3.949573633,-6.053929644,-6.345695024,-7.465057455,-5.960888726,-7.998241295,-8.28382708
36,31,New York,Essex,-73.77261077,44.11719913,80,5.492603813,5.490644885,5.227544325,5.222355711,5.172185394,5.337780248,4.934921204,4.932624981
36,33,New York,Franklin,-74.30383993,44.59286522,100,6.535001036,7.125606522,6.118906534,6.069656379,6.517137853,6.814306496,6.330812411,6.231349206
36,35,New York,Fulton,-74.42216018,43.11383677,37,5.533786356,6.654465292,5.362856314,5.252069308,4.863389073,5.126501706,4.986792874,4.926105031
36,37,New York,Genesee,-78.19373623,43.00092617,71,-11.41426461,-10.61951685,-13.16411314,-13.40742789,-13.6233836,-12.42998484,-14.69504569,-14.99757644
36,39,New York,Greene,-74.12272097,42.27651342,60,6.930654902,7.4627104,6.638691588,6.303385796,5.207735614,5.484498799,4.933285164,4.630095574
36,41,New York,Hamilton,-74.49737162,43.66113141,4,6.150400458,6.08036522,6.142654515,6.137245703,6.824156019,6.752125673,6.82805637,6.835254534
36,43,New York,Herkimer,-74.96237176,43.41926024,102,5.271663889,6.022831528,5.134281282,5.101702083,4.680593518,4.82096337,4.728851234,4.763371566
36,45,New York,Jefferson,-75.92032456,44.04955164,133,-1.537301799,-0.23643266,-1.753806939,-1.853985099,-2.67542643,-1.11037586,-2.810594837,-2.891713514
36,47,New York,Kings,-73.93834479,40.64128385,0,-4.974663729,-5.331192585,-4.860306165,-4.862156154,-6.669202281,-6.878495001,-6.537861848,-6.542201076
36,49,New York,Lewis,-75.44864802,43.78505115,79,3.055917606,4.43238268,2.800660783,2.395193553,2.303400029,3.019966409,2.252127947,2.14270219
36,51,New York,Livingston,-77.77548075,42.72803888,102,-1.327915953,1.092849232,-2.189192094,-2.657254148,-2.319815218,0.236838155,-3.508154665,-4.06013256
36,53,New York,Madison,-75.66964857,42.91276315,113,-4.101706533,-2.976438732,-4.197508832,-4.42765526,-5.902928594,-4.474134886,-5.874690606,-5.999309432
36,55,New York,Monroe,-77.6960904,43.14644699,81,0.773708375,1.168879713,0.400231348,0.23859225,-1.076839822,-0.820554268,-1.21665359,-1.210616157
36,57,New York,Montgomery,-74.43970726,42.90229076,139,1.740532148,3.932150352,1.131241563,0.912627218,0.344812649,2.331944588,0.088625343,-0.375752946
36,59,New York,Nassau,-73.58621653,40.73259377,4,-2.03063423,-2.054356457,-2.08386502,-2.034202044,-4.685012117,-4.641444619,-4.610705435,-4.581100177
36,61,New York,New York,-73.96684357,40.77924903,6,-4.346312007,-4.346312007,-4.692664056,-4.695018358,-5.264412273,-5.264412273,-5.582573679,-5.585225958
36,63,New York,Niagara,-78.74524782,43.20006256,113,0.591302312,1.834808115,-0.036515527,-0.752444556,-1.187925446,-0.360189126,-1.877897123,-2.484646028
36,65,New York,Oneida,-75.43584985,43.24176243,219,2.111291195,3.090090091,1.258268482,0.59153205,0.346799299,1.159654678,0.048894035,-0.464190563
36,67,New York,Onondaga,-76.19464243,43.00581064,85,-1.672986026,-0.41617302,-1.872508754,-2.454524419,-3.443212238,-2.406215894,-3.629602103,-3.895553401
36,69,New York,Ontario,-77.2998197,42.85284825,117,4.17034276,6.386964517,3.105469081,2.063618192,2.371943053,4.077053152,1.299682651,0.588738301
36,71,New York,Orange,-74.30560145,41.40217441,151,0.231356863,0.576376567,-1.660963109,-2.282545445,-0.583596647,-0.712137703,-2.059402775,-2.690752499
36,73,New York,Orleans,-78.23121241,43.25207694,74,3.705587196,4.639724611,2.800715273,2.495698963,2.53883131,3.563112625,1.689398517,1.36861896
36,75,New York,Oswego,-76.141336,43.42693975,140,-3.729396324,-2.460334501,-4.321984995,-4.427634418,-4.931737691,-3.86363832,-5.057887737,-4.929321679
36,77,New York,Otsego,-75.03259415,42.63375501,199,0.06669954,0.620185844,0.118714063,-0.379535489,-1.206629019,-1.02602763,-0.951409271,-1.002291569
36,79,New York,Putnam,-73.74947677,41.42672493,27,4.256269053,4.523665359,2.097522809,1.663692765,3.937654673,4.044448309,2.135855176,1.623728083
36,81,New York,Queens,-73.81956243,40.70345551,3,-1.902445398,-2.061133014,-0.934298501,-0.935854313,-3.665653753,-3.757119161,-3.038963933,-3.011436834
36,83,New York,Rensselaer,-73.50971906,42.7110782,138,1.093032739,2.121400627,0.58078743,-0.351156037,-0.301041199,0.676590221,-0.794643452,-1.392566629
36,85,New York,Richmond,-74.15309786,40.58075805,0,-9.529810096,-10.38379611,-8.355945904,-8.340327607,-10.68058251,-11.22578553,-9.917178888,-9.910167613
36,87,New York,Rockland,-74.02422629,41.15254289,3,-3.062973488,-2.718280606,-4.24243164,-4.265719103,-4.19253817,-4.024838446,-4.899861127,-5.034748052
36,89,New York,St. Lawrence,-75.06908657,44.49639359,217,3.931220509,5.203411099,3.774608073,3.751735048,3.218638948,3.682232708,3.285703482,3.284643259
36,91,New York,Saratoga,-73.86391409,43.10736888,152,-2.483092109,-0.934555661,-3.486666073,-3.846281207,-3.7614595,-3.483480114,-4.479143981,-4.638307377
36,93,New York,Schenectady,-74.05857169,42.81812736,36,-0.466909595,0.932602895,-0.551136963,-0.788828284,-1.751430658,-0.611884855,-1.927983088,-1.986802776
36,95,New York,Schoharie,-74.44211393,42.5882163,132,0.232570668,0.948349128,0.135871548,-0.6089424,-1.748449471,-0.931105041,-1.763099499,-2.195022095
36,97,New York,Schuyler,-76.8751717,42.39380331,85,3.73182519,5.708747964,3.319806264,3.245034172,2.065032396,4.618518372,2.097945993,2.115482267
36,99,New York,Seneca,-76.82377789,42.78105134,52,-16.87560137,-15.57034707,-18.83012023,-19.52392328,-19.43210511,-18.1319644,-20.72172424,-21.15028594
36,101,New York,Steuben,-77.38379406,42.26780916,225,4.207647825,5.558940727,3.920351256,3.09774884,2.351186032,4.941774199,2.401221998,1.680883969
36,103,New York,Suffolk,-72.84559048,40.86808987,81,2.141525724,2.400281124,1.532876905,1.130455847,0.980904667,1.102159216,0.769432078,0.511417007
36,105,New York,Sullivan,-74.76811641,41.71642487,137,-8.736875761,-8.546873865,-9.30556681,-9.366930176,-10.10204083,-10.0235776,-10.49301802,-10.47274405
36,107,New York,Tioga,-76.30627256,42.17033583,92,-2.156817425,-1.112062059,-2.365511407,-2.638071716,-3.320012278,-2.471262584,-3.534254467,-3.843292086
36,109,New York,Tompkins,-76.47363886,42.4520263,75,0.73411345,1.445254558,-0.525634817,-0.891037327,-1.08276433,-0.320661624,-1.72498304,-2.176416855
36,111,New York,Ulster,-74.25855702,41.88814153,95,2.448518017,3.185924612,1.751558043,1.489805233,1.323722263,1.699983867,0.992522714,0.482214384
36,113,New York,Warren,-73.84600828,43.56095238,32,3.318803045,3.637308922,2.288263419,2.199515011,2.403347527,2.786877578,1.909903702,1.85310255
36,115,New York,Washington,-73.43075779,43.31371877,160,1.14867944,2.334086186,0.830831287,0.897431303,-0.222157434,1.590347767,-0.581679712,-0.399231377
36,117,New York,Wayne,-77.02942985,43.15656413,138,-4.259982232,-2.018315985,-5.661666618,-5.803182445,-5.616457484,-3.473543349,-7.129384408,-7.245624268
36,119,New York,Westchester,-73.75610234,41.16256597,22,-2.305535558,-0.493108231,-2.204152697,-1.980874881,-2.497403886,-1.505017101,-2.613656784,-2.507342092
36,121,New York,Wyoming,-78.22440598,42.7024226,78,2.475503169,4.951105418,2.147815967,1.65629026,1.042257146,4.629354685,0.247682645,-0.094653761
36,123,New York,Yates,-77.10546897,42.63345993,190,5.472967445,8.314757475,4.914048752,4.666728154,3.866299935,7.157189702,3.232537499,3.018038271
37,1,North Carolina,Alamance,-79.39945182,36.04369412,104,7.10550536,7.902701734,6.559171392,5.635185906,4.290944784,4.559841853,4.025187939,3.746882048
37,3,North Carolina,Alexander,-81.17701984,35.92102808,187,-0.064966758,2.486348464,-1.644590375,-2.923981918,-2.140908885,-0.944142804,-2.822355456,-3.833501806
37,5,North Carolina,Alleghany,-81.12704747,36.49155874,29,5.03434349,9.1134967,4.951652354,5.086583967,6.078838075,9.177765251,6.045918135,6.13591307
37,7,North Carolina,Anson,-80.10269199,34.97381325,121,-2.27527947,-1.549038391,-1.938939812,-1.290990098,-3.460469719,-2.947395137,-3.37985234,-2.927863264
37,9,North Carolina,Ashe,-81.50035144,36.43407495,69,6.293211299,8.980127672,5.668288947,5.491592872,6.664737198,8.485459763,6.37011153,6.215418974
37,11,North Carolina,Avery,-81.92259166,36.07654733,29,-2.305331185,-1.795995115,-2.157870577,-2.191697161,-1.79155063,-1.458097077,-1.606606015,-1.675822459
37,13,North Carolina,Beaufort,-76.8598319,35.49399421,18,2.406701886,2.549578115,2.206260116,2.229628946,0.983916082,1.172177742,0.844345309,0.825601025
37,15,North Carolina,Bertie,-76.97884593,36.06625076,76,5.693325256,5.207947572,5.209329399,4.821642153,3.876042076,3.556045445,3.423618102,3.324719499
37,17,North Carolina,Bladen,-78.56368773,34.61463392,77,4.646422497,4.333805367,3.856236984,3.742981888,3.595999407,3.357725208,2.682227391,2.559767133
37,19,North Carolina,Brunswick,-78.23834131,34.07153094,38,5.514961528,6.037270684,5.054946548,4.40967172,3.598379947,3.982266851,3.542870096,3.177490301
37,21,North Carolina,Buncombe,-82.5300996,35.61118015,176,0.356058532,0.757189381,0.144556335,-0.266379551,-0.554599534,-0.312923128,-0.938321283,-1.462452946
37,23,North Carolina,Burke,-81.70476011,35.7496113,112,7.343018432,8.035282276,6.469579305,5.565240937,5.149511128,5.522787106,4.515774184,3.786308925
37,25,North Carolina,Cabarrus,-80.55187478,35.38678539,123,0.138079661,0.616968908,0.293523406,0.36684221,-2.066694094,-1.727193826,-2.151000887,-2.351515929
37,27,North Carolina,Caldwell,-81.54641621,35.9530317,109,9.916682638,10.21349295,9.44590523,8.955009921,8.114476229,8.301838229,8.048414663,7.410268371
37,29,North Carolina,Camden,-76.20795044,36.38912802,19,5.493725909,5.1721542,6.017428955,5.749937345,2.983167389,2.551052868,3.687428976,3.463246075
37,31,North Carolina,Carteret,-76.65887975,34.83573104,9,3.845926558,4.249343159,4.058476811,4.265468623,2.271897387,2.640293665,2.480739137,2.733271918
37,33,North Carolina,Caswell,-79.33353356,36.39317221,54,5.187162527,6.960665778,4.500893321,4.478854277,3.827992896,4.742192589,3.533155391,3.460889778
37,35,North Carolina,Catawba,-81.21508361,35.66204327,130,3.730999218,4.13245691,3.042208061,2.264879057,0.727676352,0.543961988,0.34445943,-0.144174323
37,37,North Carolina,Chatham,-79.25540427,35.70262386,252,-0.084480677,0.931896443,0.204383378,-0.220489165,-1.729808062,-0.923106602,-1.58520831,-1.865748356
37,39,North Carolina,Cherokee,-84.06347995,35.13387174,46,-1.525305642,-1.493899787,-1.512353269,-1.516897663,-1.599198629,-1.598982152,-1.595811845,-1.605164874
37,41,North Carolina,Chowan,-76.6078992,36.15083949,7,-0.870898099,-0.277056504,-1.429508509,-1.432407642,-2.890714271,-2.330087651,-3.040492118,-3.033078343
37,43,North Carolina,Clay,-83.75015808,35.05722487,21,1.914800072,2.197825584,1.918440228,1.91305369,2.005710652,2.241800245,2.014556233,2.012960072
37,45,North Carolina,Cleveland,-81.55554378,35.33408055,188,1.50255662,2.214320146,0.722642768,0.002801945,-0.717898655,-0.297472011,-1.28007124,-1.884347254
37,47,North Carolina,Columbus,-78.65501874,34.26565006,49,5.896258011,6.21520415,5.604261199,5.361163702,4.732913362,4.749634843,4.408430321,4.125394573
37,49,North Carolina,Craven,-77.09389361,35.1248653,43,2.095340057,2.508746868,1.513336604,1.301674522,0.415412907,0.822146285,0.00660922,-0.011778207
37,51,North Carolina,Cumberland,-78.82769985,35.048741,82,5.585002201,5.844475044,5.165178643,5.033116762,4.281475191,4.532195785,4.077299247,3.728126861
37,53,North Carolina,Currituck,-76.00786588,36.4049734,28,3.379580373,3.045535675,3.459021526,3.276825354,0.235398784,-0.191352452,0.436018561,0.2503809
37,55,North Carolina,Dare,-75.79876467,35.78237423,5,-2.059568647,-2.099466859,-1.712764414,-1.711272996,-4.749583122,-4.799625418,-4.335560508,-4.117508646
37,57,North Carolina,Davidson,-80.21275911,35.79334218,136,7.727709573,8.021179777,7.3150371,6.829455104,4.561401326,4.430128287,4.323734715,4.185543901
37,59,North Carolina,Davie,-80.54449088,35.92909354,63,1.877178996,3.674548625,0.537782063,-1.346881616,-1.373395069,-0.216359157,-1.841873101,-3.068752326
37,61,North Carolina,Duplin,-77.93300965,34.9365377,211,3.755693428,4.351918183,3.022410497,2.472182223,3.022216721,3.552092725,2.555271373,2.178725135
37,63,North Carolina,Durham,-78.87662556,36.03600217,59,2.967357957,3.286533726,2.530847847,2.148747563,-0.521882572,-0.619114657,-0.475874583,-0.745948244
37,65,North Carolina,Edgecombe,-77.59705829,35.91287538,44,2.848312454,3.414090072,2.218931285,1.405138379,1.161074101,1.651610766,0.408225549,-0.154375695
37,67,North Carolina,Forsyth,-80.25632358,36.13063279,86,2.233162168,2.085851431,2.13244073,1.802828408,-0.66295336,-0.881264835,-0.662384661,-0.776912102
37,69,North Carolina,Franklin,-78.28570065,36.08275248,113,4.284646788,5.307757617,3.321004678,4.261958164,2.555622796,3.337829878,2.281448247,2.867819305
37,71,North Carolina,Gaston,-81.18026996,35.29435947,86,-0.17861268,0.055909272,-0.38851251,-1.076217338,-3.751258816,-3.853781627,-3.6506643,-4.122117322
37,73,North Carolina,Gates,-76.7004713,36.44491022,33,3.60220378,3.084974293,2.457172065,2.188157222,1.732259363,1.062427575,0.74315682,0.654400177
37,75,North Carolina,Graham,-83.83348886,35.35016626,18,6.425255283,6.357907168,6.424917343,6.433167147,6.484020968,6.482727908,6.481872587,6.492993693
37,77,North Carolina,Granville,-78.65272724,36.30404531,72,4.276875142,6.285043899,2.946206152,2.965474655,1.824121708,3.085468374,1.276643559,1.289498472
37,79,North Carolina,Greene,-77.67575418,35.48500294,33,9.502361115,9.382903391,8.559811498,7.369241135,8.573419465,8.391826464,7.71459356,6.727432119
37,81,North Carolina,Guilford,-79.78891608,36.07947376,97,1.340861871,1.406305804,1.054722775,0.628597659,-2.343442064,-2.7523288,-2.167788392,-2.43589357
37,83,North Carolina,Halifax,-77.65170621,36.25744709,21,6.142764482,6.309743421,5.337246115,4.314572673,4.314874299,4.269728714,3.593652676,3.017941089
37,85,North Carolina,Harnett,-78.86932625,35.36889326,120,5.672395126,5.590549441,4.771584791,4.014249531,4.127961612,3.801216846,3.488915486,2.961879401
37,87,North Carolina,Haywood,-82.98219061,35.55603901,111,-1.638862364,-1.269417585,-2.052608095,-3.523723054,-2.263871848,-1.968190148,-2.834487357,-3.97566226
37,89,North Carolina,Henderson,-82.47997914,35.33630287,85,1.963849994,2.288483527,1.789971039,1.419253229,0.961572021,1.08531619,0.771073977,0.201052792
37,91,North Carolina,Hertford,-76.98200253,36.35906537,10,8.066804328,8.203614336,7.796262732,7.536714448,6.021971084,6.033860344,5.744240383,5.663877342
37,93,North Carolina,Hoke,-79.23726643,35.01753985,39,6.416896626,6.560595966,5.571692239,5.342103228,5.572472155,5.490333744,4.812991068,4.749064893
37,95,North Carolina,Hyde,-76.25170485,35.53060528,1,-4.731077553,-4.180515998,-5.308821838,-5.407851736,-6.873523019,-6.215136147,-7.435427342,-7.429965862
37,97,North Carolina,Iredell,-80.8734464,35.80705333,166,7.94681512,8.507388818,6.662341985,5.153662118,4.924180003,4.779730378,3.989576222,3.085082648
37,99,North Carolina,Jackson,-83.14084869,35.28760556,34,6.251075745,6.718803534,6.529046999,6.47995174,5.893124873,6.395752708,6.193603078,6.169143925
37,101,North Carolina,Johnston,-78.36571857,35.51783624,153,6.999792158,7.579697506,6.078790268,5.143153438,5.562269535,6.020223899,4.646532943,4.299502772
37,103,North Carolina,Jones,-77.3551618,35.02171927,27,5.84117823,6.02492734,5.689299734,5.67824015,5.153349957,5.351570379,5.074326067,5.157893773
37,105,North Carolina,Lee,-79.17147693,35.47519514,64,6.010193934,6.511824997,4.76182812,4.356362006,4.107982038,4.639415286,3.199400475,2.764177699
37,107,North Carolina,Lenoir,-77.64125539,35.23877142,61,2.728645753,3.445949362,2.123169239,1.450715794,1.54691905,2.166671472,1.048300868,0.510649152
37,109,North Carolina,Lincoln,-81.22349185,35.4855897,98,8.778052225,9.600572308,7.386035058,6.476487224,5.883890645,6.169236558,4.905573303,4.282922901
37,111,North Carolina,McDowell,-82.04930581,35.68170834,61,6.449719508,7.798595126,4.216825979,4.259867391,5.587616261,6.122300515,4.320539545,4.44654326
37,113,North Carolina,Macon,-83.42220221,35.15052033,75,4.803203039,5.039999756,4.848229931,4.895795332,4.528644991,4.727522346,4.521110387,4.574379665
37,115,North Carolina,Madison,-82.70577032,35.85801366,110,6.008748738,6.105223741,6.332241142,6.312711285,6.35086553,6.394354806,6.536520158,6.53025409
37,117,North Carolina,Martin,-77.10924307,35.84320635,15,4.932973006,4.857695463,4.226636807,4.13486288,3.465424205,3.359364323,2.726523316,2.751867656
